term,split,kind,bodies,family,events,pivot_matches,match_rate,calendar_baseline,lift,interpretation
long,test,aspect,Uranus/Moon,trine,81,14,0.1728395061728395,0.16606170598911071,1.0408149497402683,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Moon,opposition,37,6,0.16216216216216217,0.16606170598911071,0.9765175011076651,Descriptive retrospective association; no significance claim
long,test,aspect,Mars/Moon,sextile,77,13,0.16883116883116883,0.16606170598911071,1.016677311759279,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Pluto,semisextile,7,2,0.2857142857142857,0.16606170598911071,1.7205308352849336,Descriptive retrospective association; no significance claim
long,test,aspect,Neptune/Moon,opposition,40,8,0.2,0.16606170598911071,1.2043715846994536,Descriptive retrospective association; no significance claim
long,test,aspect,Uranus/Moon,quincunx,81,14,0.1728395061728395,0.16606170598911071,1.0408149497402683,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Jupiter,quincunx,5,1,0.2,0.16606170598911071,1.2043715846994536,Descriptive retrospective association; no significance claim
long,test,ingress,Sun,,36,7,0.19444444444444445,0.16606170598911071,1.170916818457802,Descriptive retrospective association; no significance claim
long,test,aspect,Mars/Moon,semisextile,77,12,0.15584415584415584,0.16606170598911071,0.9384713647008729,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Venus,semisextile,17,4,0.23529411764705882,0.16606170598911071,1.4169077467052393,Descriptive retrospective association; no significance claim
long,test,aspect,Uranus/Moon,opposition,40,8,0.2,0.16606170598911071,1.2043715846994536,Descriptive retrospective association; no significance claim
long,test,aspect,Mars/Moon,conjunction,39,6,0.15384615384615385,0.16606170598911071,0.9264396805380413,Descriptive retrospective association; no significance claim
long,test,aspect,Saturn/Moon,semisextile,81,13,0.16049382716049382,0.16606170598911071,0.9664710247588206,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Neptune,semisextile,6,1,0.16666666666666666,0.16606170598911071,1.0036429872495445,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Mars,trine,3,1,0.3333333333333333,0.16606170598911071,2.007285974499089,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Saturn,square,8,1,0.125,0.16606170598911071,0.7527322404371585,Descriptive retrospective association; no significance claim
long,test,aspect,Saturn/Moon,conjunction,41,6,0.14634146341463414,0.16606170598911071,0.8812475009996,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Uranus,sextile,6,1,0.16666666666666666,0.16606170598911071,1.0036429872495445,Descriptive retrospective association; no significance claim
long,test,aspect,Mars/Saturn,semisextile,4,1,0.25,0.16606170598911071,1.505464480874317,Descriptive retrospective association; no significance claim
long,test,station,Venus,,3,0,0.0,0.16606170598911071,0.0,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Jupiter,quincunx,6,1,0.16666666666666666,0.16606170598911071,1.0036429872495445,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Pluto,semisextile,6,2,0.3333333333333333,0.16606170598911071,2.007285974499089,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Venus,semisextile,7,1,0.14285714285714285,0.16606170598911071,0.8602654176424668,Descriptive retrospective association; no significance claim
long,test,station,Mercury,,20,2,0.1,0.16606170598911071,0.6021857923497268,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Saturn,square,6,1,0.16666666666666666,0.16606170598911071,1.0036429872495445,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Mars,trine,3,0,0.0,0.16606170598911071,0.0,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Mercury,conjunction,19,5,0.2631578947368421,0.16606170598911071,1.5846994535519123,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Neptune,conjunction,3,1,0.3333333333333333,0.16606170598911071,2.007285974499089,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Jupiter,trine,5,1,0.2,0.16606170598911071,1.2043715846994536,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Uranus,semisextile,6,1,0.16666666666666666,0.16606170598911071,1.0036429872495445,Descriptive retrospective association; no significance claim
long,test,station,Mars,,3,1,0.3333333333333333,0.16606170598911071,2.007285974499089,Descriptive retrospective association; no significance claim
long,test,station,Saturn,,6,1,0.16666666666666666,0.16606170598911071,1.0036429872495445,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Pluto,sextile,6,2,0.3333333333333333,0.16606170598911071,2.007285974499089,Descriptive retrospective association; no significance claim
long,test,ingress,Venus,,38,8,0.21052631578947367,0.16606170598911071,1.26775956284153,Descriptive retrospective association; no significance claim
long,test,station,Jupiter,,5,1,0.2,0.16606170598911071,1.2043715846994536,Descriptive retrospective association; no significance claim
long,test,aspect,Venus/Neptune,semisextile,7,1,0.14285714285714285,0.16606170598911071,0.8602654176424668,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Saturn,trine,6,0,0.0,0.16606170598911071,0.0,Descriptive retrospective association; no significance claim
long,test,aspect,Sun/Mars,quincunx,3,1,0.3333333333333333,0.16606170598911071,2.007285974499089,Descriptive retrospective association; no significance claim
long,test,aspect,Venus/Jupiter,quincunx,6,1,0.16666666666666666,0.16606170598911071,1.0036429872495445,Descriptive retrospective association; no significance claim
long,test,aspect,Venus/Uranus,sextile,6,1,0.16666666666666666,0.16606170598911071,1.0036429872495445,Descriptive retrospective association; no significance claim
long,test,aspect,Venus/Pluto,semisextile,7,2,0.2857142857142857,0.16606170598911071,1.7205308352849336,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Neptune,conjunction,3,1,0.3333333333333333,0.16606170598911071,2.007285974499089,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Jupiter,trine,9,1,0.1111111111111111,0.16606170598911071,0.6690953248330297,Descriptive retrospective association; no significance claim
long,test,aspect,Mercury/Uranus,semisextile,8,1,0.125,0.16606170598911071,0.7527322404371585,Descriptive retrospective association; no significance claim
